subject_id	vote_percentage	true_label	vote_label	correct_vote
10	0.421875	1	1	True
13	0.5625	1	1	True
16	0.7021276595744681	1	1	True
18	0.17777777777777778	1	2	False
20	0.5818181818181818	1	1	True
24	0.7777777777777778	1	1	True
25	0.5	1	1	True
44	0.875	0	0	True
47	0.38181818181818183	0	1	False
48	0.43333333333333335	0	1	False
51	0.40816326530612246	0	0	True
56	0.6	0	0	True
65	0.328125	0	1	False
68	0.2727272727272727	2	1	False
71	0.3275862068965517	2	1	False
79	0.14473684210526316	2	1	False
80	0.012345679012345678	2	0	False
87	0.5614035087719298	2	2	True
