subject_id	vote_percentage	true_label	vote_label	correct_vote
10	0.5	1	1	True
13	0.625	1	1	True
16	0.723404255319149	1	1	True
18	0.4	1	2	False
20	0.6363636363636364	1	1	True
24	0.6111111111111112	1	1	True
25	0.4375	1	0	False
44	0.921875	0	0	True
47	0.509090909090909	0	0	True
48	0.45	0	0	True
51	0.42857142857142855	0	0	True
56	0.6571428571428571	0	0	True
65	0.296875	0	2	False
68	0.41818181818181815	2	2	True
71	0.20689655172413793	2	1	False
79	0.18421052631578946	2	1	False
80	0.0	2	0	False
87	0.49122807017543857	2	2	True
