subject_id	vote_percentage	true_label	vote_label	correct_vote
10	0.46875	1	1	True
13	0.625	1	1	True
16	0.723404255319149	1	1	True
18	0.4444444444444444	1	1	True
20	0.6363636363636364	1	1	True
24	0.7222222222222222	1	1	True
25	0.21875	1	0	False
44	0.9375	0	0	True
47	0.5818181818181818	0	0	True
48	0.55	0	0	True
51	0.4897959183673469	0	0	True
56	0.6857142857142857	0	0	True
65	0.3125	0	2	False
68	0.34545454545454546	2	1	False
71	0.27586206896551724	2	1	False
79	0.2236842105263158	2	1	False
80	0.012345679012345678	2	0	False
87	0.45614035087719296	2	2	True
