subject_id	vote_percentage	true_label	vote_label	correct_vote
10	0.484375	1	1	True
13	0.5833333333333334	1	1	True
16	0.6382978723404256	1	1	True
18	0.2	1	2	False
20	0.6727272727272727	1	1	True
24	0.7222222222222222	1	1	True
25	0.53125	1	1	True
44	0.9375	0	0	True
47	0.5636363636363636	0	0	True
48	0.43333333333333335	0	0	True
51	0.42857142857142855	0	0	True
56	0.5714285714285714	0	0	True
65	0.265625	0	1	False
68	0.2545454545454545	2	1	False
71	0.3793103448275862	2	1	False
79	0.14473684210526316	2	1	False
80	0.012345679012345678	2	0	False
87	0.47368421052631576	2	2	True
