subject_id	vote_percentage	true_label	vote_label	correct_vote
10	0.453125	1	1	True
13	0.6875	1	1	True
16	0.723404255319149	1	1	True
18	0.35555555555555557	1	2	False
20	0.6181818181818182	1	1	True
24	0.6944444444444444	1	1	True
25	0.4375	1	0	False
44	0.90625	0	0	True
47	0.5272727272727272	0	0	True
48	0.5166666666666667	0	0	True
51	0.46938775510204084	0	0	True
56	0.6	0	0	True
65	0.359375	0	0	True
68	0.41818181818181815	2	2	True
71	0.25862068965517243	2	1	False
79	0.2236842105263158	2	1	False
80	0.0	2	0	False
87	0.5263157894736842	2	2	True
