subject_id	vote_percentage	true_label	vote_label	correct_vote
10	0.484375	1	1	True
13	0.5833333333333334	1	1	True
16	0.6595744680851063	1	1	True
18	0.3111111111111111	1	2	False
20	0.5818181818181818	1	1	True
24	0.6388888888888888	1	1	True
25	0.3125	1	0	False
44	0.859375	0	0	True
47	0.5454545454545454	0	0	True
48	0.43333333333333335	0	0	True
51	0.3877551020408163	0	1	False
56	0.6285714285714286	0	0	True
65	0.28125	0	1	False
68	0.3090909090909091	2	1	False
71	0.29310344827586204	2	1	False
79	0.17105263157894737	2	1	False
80	0.0	2	0	False
87	0.5087719298245614	2	2	True
