subject_id	vote_percentage	true_label	vote_label	correct_vote
10	0.453125	1	1	True
13	0.5833333333333334	1	1	True
16	0.6170212765957447	1	1	True
18	0.2222222222222222	1	2	False
20	0.5818181818181818	1	1	True
24	0.6666666666666666	1	1	True
25	0.34375	1	0	False
44	0.921875	0	0	True
47	0.6727272727272727	0	0	True
48	0.55	0	0	True
51	0.4897959183673469	0	0	True
56	0.5142857142857142	0	0	True
65	0.296875	0	2	False
68	0.38181818181818183	2	1	False
71	0.39655172413793105	2	1	False
79	0.10526315789473684	2	0	False
80	0.012345679012345678	2	0	False
87	0.5964912280701754	2	2	True
