subject_id	vote_percentage	true_label	vote_label	correct_vote
10	0.4375	1	1	True
13	0.6041666666666666	1	1	True
16	0.6382978723404256	1	1	True
18	0.3333333333333333	1	2	False
20	0.6181818181818182	1	1	True
24	0.6388888888888888	1	1	True
25	0.3125	1	0	False
44	0.9375	0	0	True
47	0.6363636363636364	0	0	True
48	0.5333333333333333	0	0	True
51	0.5918367346938775	0	0	True
56	0.6	0	0	True
65	0.296875	0	2	False
68	0.38181818181818183	2	1	False
71	0.43103448275862066	2	2	True
79	0.06578947368421052	2	1	False
80	0.012345679012345678	2	0	False
87	0.631578947368421	2	2	True
