subject_id	vote_percentage	true_label	vote_label	correct_vote
10	0.4375	1	1	True
13	0.5625	1	1	True
16	0.7021276595744681	1	1	True
18	0.2	1	2	False
20	0.5818181818181818	1	1	True
24	0.7222222222222222	1	1	True
25	0.28125	1	0	False
44	0.828125	0	0	True
47	0.4909090909090909	0	0	True
48	0.38333333333333336	0	1	False
51	0.3877551020408163	0	1	False
56	0.6285714285714286	0	0	True
65	0.328125	0	1	False
68	0.36363636363636365	2	1	False
71	0.27586206896551724	2	1	False
79	0.18421052631578946	2	1	False
80	0.0	2	0	False
87	0.5263157894736842	2	2	True
