subject_id	vote_percentage	true_label	vote_label	correct_vote
10	0.40625	1	1	True
13	0.7083333333333334	1	1	True
16	0.7446808510638298	1	1	True
18	0.35555555555555557	1	2	False
20	0.5636363636363636	1	1	True
24	0.7777777777777778	1	1	True
25	0.28125	1	0	False
44	0.953125	0	0	True
47	0.6	0	0	True
48	0.5	0	0	True
51	0.6122448979591837	0	0	True
56	0.7142857142857143	0	0	True
65	0.359375	0	0	True
68	0.38181818181818183	2	1	True
71	0.3620689655172414	2	1	False
79	0.18421052631578946	2	0	False
80	0.012345679012345678	2	0	False
87	0.5789473684210527	2	2	True
