subject_id	vote_percentage	true_label	vote_label	correct_vote
10	0.46875	1	1	True
13	0.4791666666666667	1	1	True
16	0.6808510638297872	1	1	True
18	0.28888888888888886	1	2	False
20	0.6727272727272727	1	1	True
24	0.8333333333333334	1	1	True
25	0.46875	1	0	True
44	0.875	0	0	True
47	0.5454545454545454	0	0	True
48	0.45	0	0	True
51	0.4489795918367347	0	0	True
56	0.5714285714285714	0	0	True
65	0.328125	0	1	False
68	0.23636363636363636	2	1	False
71	0.3103448275862069	2	1	False
79	0.09210526315789473	2	1	False
80	0.012345679012345678	2	0	False
87	0.49122807017543857	2	2	True
