subject_id	vote_percentage	true_label	vote_label	correct_vote
10	0.453125	1	1	True
13	0.6458333333333334	1	1	True
16	0.6382978723404256	1	1	True
18	0.17777777777777778	1	2	False
20	0.6363636363636364	1	1	True
24	0.6944444444444444	1	1	True
25	0.53125	1	1	True
44	0.90625	0	0	True
47	0.4727272727272727	0	0	True
48	0.4166666666666667	0	1	False
51	0.4489795918367347	0	0	True
56	0.6	0	0	True
65	0.34375	0	1	False
68	0.2727272727272727	2	1	False
71	0.29310344827586204	2	1	False
79	0.09210526315789473	2	1	False
80	0.012345679012345678	2	0	False
87	0.49122807017543857	2	2	True
