subject_id	vote_percentage	true_label	vote_label	correct_vote
10	0.46875	1	1	True
13	0.5	1	1	True
16	0.723404255319149	1	1	True
18	0.26666666666666666	1	2	False
20	0.5818181818181818	1	1	True
24	0.8055555555555556	1	1	True
25	0.46875	1	1	True
44	0.921875	0	0	True
47	0.4727272727272727	0	0	True
48	0.4666666666666667	0	0	True
51	0.4489795918367347	0	0	True
56	0.6	0	0	True
65	0.34375	0	1	False
68	0.3090909090909091	2	1	False
71	0.3448275862068966	2	1	False
79	0.13157894736842105	2	1	False
80	0.012345679012345678	2	0	False
87	0.5614035087719298	2	2	True
