subject_id	vote_percentage	true_label	vote_label	correct_vote
10	0.421875	1	1	True
13	0.6666666666666666	1	1	True
16	0.7446808510638298	1	1	True
18	0.4666666666666667	1	1	True
20	0.5454545454545454	1	1	True
24	0.6944444444444444	1	1	True
25	0.3125	1	0	False
44	0.9375	0	0	True
47	0.6181818181818182	0	0	True
48	0.5666666666666667	0	0	True
51	0.46938775510204084	0	1	False
56	0.6571428571428571	0	0	True
65	0.328125	0	2	False
68	0.34545454545454546	2	1	False
71	0.3620689655172414	2	1	False
79	0.15789473684210525	2	1	False
80	0.024691358024691357	2	0	False
87	0.49122807017543857	2	2	True
