subject_id	vote_percentage	true_label	vote_label	correct_vote
10	0.4375	1	1	True
13	0.7083333333333334	1	1	True
16	0.7446808510638298	1	1	True
18	0.3333333333333333	1	2	False
20	0.5636363636363636	1	1	True
24	0.6388888888888888	1	1	True
25	0.34375	1	0	False
44	0.875	0	0	True
47	0.5454545454545454	0	0	True
48	0.43333333333333335	0	0	True
51	0.4489795918367347	0	0	True
56	0.5714285714285714	0	0	True
65	0.328125	0	1	False
68	0.41818181818181815	2	2	True
71	0.29310344827586204	2	1	False
79	0.18421052631578946	2	1	False
80	0.0	2	0	False
87	0.47368421052631576	2	2	True
