subject_id	vote_percentage	true_label	vote_label	correct_vote
10	0.40625	1	1	True
13	0.6041666666666666	1	1	True
16	0.7659574468085106	1	1	True
18	0.3333333333333333	1	2	False
20	0.5818181818181818	1	1	True
24	0.6388888888888888	1	1	True
25	0.375	1	0	False
44	0.875	0	0	True
47	0.5818181818181818	0	0	True
48	0.43333333333333335	0	0	True
51	0.40816326530612246	0	1	False
56	0.5142857142857142	0	0	True
65	0.3125	0	1	False
68	0.4	2	1	False
71	0.27586206896551724	2	1	False
79	0.21052631578947367	2	1	False
80	0.0	2	0	False
87	0.5087719298245614	2	2	True
